Ticket ID#Nome do tíquete#Status do tíquete#Data#Prioridade#Proprietário do tíquete#Fonte#Jira issue identifier#Squad Responsible#Ticket Type#Ticket Category#Ticket Subcategory#Associated Company#Associated Deal#Associated Company IDs#Associated Deal IDs
572178498#Cálculo de Rentabilidade / Reprocessamento - CDB boletado não aparece na wallet | Passer#Closed#2021-09-22 13:24:00#Baixa#Mayra Rodrigues#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Passer Planejamento Financeiro Pessoal#Passer Planejamento Financeiro Pessoal#4208693069#2466138388.0
300642028#Cálculo de Rentabilidade / Reprocessamento - Carteira | Allexois#Closed#2021-02-10 14:28:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#ALLEXOIS#ALLEXOIS#5130678545#3632101460.0
257661828#Cálculo de Rentabilidade / Reprocessamento - Carteira não está correta. | Sherpa Invest#Closed#2020-12-10 18:01:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Sherpa Invest#SHERPA INVEST#4824099094#3379718132.0
421839271#Cálculo de Rentabilidade / Reprocessamento - Carteira não atualizou após exclusão de ativo | RNX#Closed#2021-05-21 11:52:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Banco RNX##5097224993#
421854063#Cálculo de Rentabilidade / Reprocessamento - Carteira não Atualizou após excluir ativo | V10#Closed#2021-05-21 12:34:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#V10 Investimentos##5203700411#
295321836#Cálculo de Rentabilidade / Reprocessamento - Carteira fica recalculando e ativos somem | Atlas#Closed#2021-02-01 14:10:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Atlas Consultoria#Atlas Consultoria#5279711186#3359669881.0
365302677#Cálculo de Rentabilidade / Reprocessamento - Carteira está sem rentabilidade | Mapearte#Closed#2021-04-07 14:01:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Mapearte Consultoria#Mapearte Consultoria#4305883245#1946218083.0
491020358#Cálculo de Rentabilidade / Reprocessamento - Carteira desatualizada | LCO#Closed#2021-07-22 13:09:00#Média#Mayra Rodrigues#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#LCO Finances#LCO Finances#4504758388#2956387282.0
247348492#Cálculo de Rentabilidade / Reprocessamento - Carteira desatualizada | AMG#Closed#2020-12-14 14:37:00#Alta#Fernando Yamashita#Chat#CUSTOMER-1437#Grodd#Bug#Reports#Profitability Calculation  / Reprocessing#AMG Capital##4086257998#
203824246#Cálculo de Rentabilidade / Reprocessamento - Carteira com Problema de Atualização Frequente | Passer#Closed#2020-10-27 18:09:00#Alta#Lennon Lima (Deactivated User)#Chat#CUSTOMER-969#Ape#Bug#Reports#Profitability Calculation  / Reprocessing#Passer Planejamento Financeiro Pessoal#Passer Planejamento Financeiro Pessoal#4208693069#2466138388.0
714539315#Cálculo de Rentabilidade / Reprocessamento - Boletagem de RF não aparece na wallet | Vita#Closed#2021-12-22 14:33:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
511327529#Cálculo de Rentabilidade / Reprocessamento - Boletagem de RF não aparece na wallet | Vita#Closed#2021-08-06 11:46:00#Alta#Gabriel Huber#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
408001410#Cálculo de Rentabilidade / Reprocessamento - Bitcoin | Passer#Closed#2021-05-10 16:57:00#Alta#Mayra Rodrigues#Chat#CUSTOMER-2604#Grodd#Bug#Reports#Profitability Calculation  / Reprocessing#Passer Planejamento Financeiro Pessoal#Passer Planejamento Financeiro Pessoal#4208693069#2466138388.0
282973680#Cálculo de Rentabilidade / Reprocessamento - Atualização da carteira | Passer#Closed#2021-01-14 17:53:00#Alta#Mayra Rodrigues#Chat##Murphy#Bug#Reports#Profitability Calculation  / Reprocessing#Passer Planejamento Financeiro Pessoal#Passer Planejamento Financeiro Pessoal#4208693069#2466138388.0
444416308#Cálculo de Rentabilidade / Reprocessamento - Ativos Sumiram | Rodrigo Vieira#Closed#2021-07-28 15:12:00#Alta#Gabriel Huber#Chat#CUSTOMER-3169#Ape#Bug#Reports#Profitability Calculation  / Reprocessing#Universidade de São Paulo#Rodrigo Vieira#5392373674#4170454575.0
513875854#Cálculo de Rentabilidade / Reprocessamento - Ativos Offshore - erro no calculo | Nomeno#Closed#2021-08-09 14:06:00#Baixa#Gabriel Huber#Chat##Winston#Bug#Reports#Profitability Calculation  / Reprocessing#Nomeno AAI##5159067734#
466630754#Cálculo de Rentabilidade / Reprocessamento - Ativos não aparecem na Wallet | Nomeno#Closed#2021-07-12 16:00:00#Alta#Gabriel Huber#Chat#CUSTOMER-3401#Winston#Bug#Reports#Profitability Calculation  / Reprocessing#Nomeno AAI#NOMENO#5159067734#5301582372.0
468604756#Cálculo de Rentabilidade / Reprocessamento - Ativos não aparecem na Wallet | Ascend#Closed#2021-07-26 17:20:00#Alta#Gabriel Huber#Chat#CUSTOMER-3401#Winston#Bug#Reports#Profitability Calculation  / Reprocessing#Ascend Capital##3118302824#
449902466#Cálculo de Rentabilidade / Reprocessamento - Ativos faltantes da carteira | Allexois#Closed#2021-06-17 12:54:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#ALLEXOIS#ALLEXOIS#5130678545#3632101460.0
441314226#Cálculo de Rentabilidade / Reprocessamento - Ativos desatualizados | AMG#Closed#2021-06-15 15:16:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#AMG Capital#AMG Capital#4086257998#2917320152.0
641621101#Cálculo de Rentabilidade / Reprocessamento - Ativo vencido não sai da carteira | V10#Closed#2021-11-05 20:38:00#Baixa#Danilo Brito#Chat#CUSTOMER-4234#Winston#Bug#Reports#Profitability Calculation  / Reprocessing#V10 Investimentos#V10 Investimentos#5203700411#4175634813.0
427711788#Cálculo de Rentabilidade / Reprocessamento - Ativo SBFG3 não está calculando. | Mapearte#Closed#2021-05-26 15:07:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Mapearte Consultoria##4305883245#
500668934#Cálculo de Rentabilidade / Reprocessamento - Ativo não aparece na carteira, só na lista da transação | RNX#Closed#2021-07-29 17:20:00#Média#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Banco RNX#Banco RNX#5097224993#3856867332.0
516419988#Cálculo de Rentabilidade / Reprocessamento - Ativo não aparece carteira | Rodrigo Vieira#Closed#2021-08-11 14:23:00#Média#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Universidade de São Paulo#Rodrigo Vieira#5392373674#4170454575.0
500467775#Cálculo de Rentabilidade / Reprocessamento - Ativo não aparece carteira | Rodrigo Vieira#Closed#2021-08-02 10:48:00#Alta#Danilo Brito#Chat#CUSTOMER-3584#Murphy#Bug#Reports#Profitability Calculation  / Reprocessing#Universidade de São Paulo#Rodrigo Vieira#5392373674#4170454575.0
520504938#Cálculo de Rentabilidade / Reprocessamento - Ativo não aparece carteira | Bruno Moreira#Closed#2021-08-16 16:18:00#Alta#Gabriel Huber#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Bruno De Conti Dias Moreira#Bruno De Conti Dias Moreira#6002807813#5107723022.0
516293524#Cálculo de Rentabilidade / Reprocessamento - Ativo não aparece carteira | Bruno Moreira#Closed#2021-08-11 12:24:00#Alta#Gabriel Huber#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Bruno De Conti Dias Moreira#Bruno De Conti Dias Moreira#6002807813#5107723022.0
516300916#Cálculo de Rentabilidade / Reprocessamento - Ativo não aparece carteira | Bruno Moreira#Closed#2021-08-11 12:11:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Bruno De Conti Dias Moreira#Bruno De Conti Dias Moreira#6002807813#5107723022.0
633884597#Cálculo de Rentabilidade / Reprocessamento - Ativo de RF, NTNB não aparece na wallet | Vita#Closed#2021-10-27 13:00:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
666328880#Cálculo de Rentabilidade / Reprocessamento - Ativo de RF, LCI não aparece na wallet | Passer#Closed#2021-11-18 11:56:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Passer Planejamento Financeiro Pessoal#Passer Planejamento Financeiro Pessoal#4208693069#2466138388.0
644420993#Cálculo de Rentabilidade / Reprocessamento - Ativo de RF, LCA não aparece na wallet | Mapearte#Closed#2021-11-04 15:09:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Mapearte Consultoria#Mapearte Consultoria#4305883245#1946218083.0
666376039#Cálculo de Rentabilidade / Reprocessamento - Ativo de RF, CDB não aparece na wallet | Misael#Closed#2021-11-18 12:05:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Misael Nascimento CEA#Misael Nascimento#6580540007#5601535130.0
403374438#Cálculo de Rentabilidade / Reprocessamento - Ano soma período | Bull Capital#Closed#2021-05-06 17:56:00#Alta#Gabriela Moreira#Telefone#CUSTOMER-2907#Diddy#Bug#Reports#Profitability Calculation  / Reprocessing#Bull Capital##5300299601#
238852895#Cálculo de Rentabilidade / Reprocessamento - A função do come-cotas não está calculando | Vita#Closed#2020-11-10 12:18:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
448288016#Cálculo de Rentabilidade / Reprocessamento - 8E0915989 (CRI) vencimento 15/06/2021, aparece com prejuízo na carteira | V10#Closed#2021-07-26 17:18:00#Alta#Mayra Rodrigues#Chat#CUSTOMER-3204#Murphy#Bug#Reports#Profitability Calculation  / Reprocessing#V10 Investimentos##5203700411#
242535457#Cálculo de Rentabilidade / Reprocessamento -  Valores da Carteira não bate| Dinant#Closed#2020-11-25 11:22:00#Alta#Mayra Rodrigues#Chat#GRODD-884#Grodd#Bug#Reports#Profitability Calculation  / Reprocessing#Dinant#Dinant#4022008867#3078045606.0
549864598#Cálculo de Rentabilidade / Reprocessamento -  Rentabilidade do fundo está incorreta | Vita#Closed#2021-09-03 16:45:00#Média#Mayra Rodrigues#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
585083933#Cálculo de Rentabilidade / Reprocessamento -  LC : 8.70% A.A.  Só aparece em lista de Transação | Vita#Closed#2021-10-07 16:12:00#Alta#Mayra Rodrigues#Chat#CUSTOMER-4030#Murphy#Bug#Reports#Profitability Calculation  / Reprocessing#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
541902953#Cálculo de Rentabilidade / Reprocessamento -  Eventos Carteira - Rendimentos FIIs | Bruno Moreira#Closed#2021-08-30 14:32:00#Média#Mayra Rodrigues#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Bruno De Conti Dias Moreira#Bruno De Conti Dias Moreira#6002807813#5107723022.0
593765188#Cálculo de Rentabilidade / Reprocessamento -  Ativo de RF, LF não aparece na wallet | Vita#Closed#2021-10-06 12:24:00#Alta#Mayra Rodrigues#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
593904803#Cálculo de Rentabilidade / Reprocessamento -  Ativo de RF, CDB não aparece na wallet | Passer#Closed#2021-10-06 14:57:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Passer Planejamento Financeiro Pessoal#Passer Planejamento Financeiro Pessoal#4208693069#2466138388.0
595999330#Cálculo de Rentabilidade / Reprocessamento -  Ativo de RF, CDB não aparece na wallet | MNGN#Closed#2021-10-07 14:22:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#MNGN Consultoria#MNGN Consultoria#6988074846#6277603985.0
595993527#Cálculo de Rentabilidade / Reprocessamento -  Ativo de RF, CDB não aparece na wallet | MNGN#Closed#2021-10-07 14:19:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#MNGN Consultoria#MNGN Consultoria#6988074846#6277603985.0
768327425#Cálculo de Rentabilidade / Reprocessamento -  Ativo de RF, CDB não aparece na wallet | Mapearte#Closed#2022-02-07 10:32:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Mapearte Consultoria#Mapearte Consultoria#4305883245#7684280363.0
488387754#Cálculo de Rentabilidade / Reprocessamento  - Variação Diária ficou zerada | Misael#Closed#2021-07-26 13:34:00#Média#Gabriel Huber#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Misael Nascimento CEA#Misael Nascimento#6580540007#5601535130.0
643038300#Cálculo de Rentabilidade / Reprocessamento  - Posições desatualizadas | MNGN#Closed#2021-11-03 16:58:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#MNGN Consultoria#MNGN Consultoria#6988074846#6277603985.0
548843169#Cálculo de Rentabilidade / Reprocessamento  - Fluxo de caixa | Nomeno#Closed#2021-09-08 12:38:00#Média#Gabriel Huber#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Nomeno AAI#NOMENO#5159067734#5301582372.0
557290093#Cálculo de Rentabilidade / Reprocessamento  - Come cotas Lançado indevidamente | Vita#Closed#2021-09-13 14:09:00#Média#Mayra Rodrigues#Chat##Grodd#Bug#Reports#Profitability Calculation  / Reprocessing#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
554100782#Cálculo de Rentabilidade / Reprocessamento  - CDBS e LCA vencidas estão aparecendo na carteira | Ascend Capital#Closed#2021-09-08 12:39:00#Baixa#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Ascend Capital#Ascend Capital#3118302824#1645248607.0
509221955#Cálculo de Rentabilidade / Reprocessamento  - Ativos Offshore - erro no calculo | Misael#Closed#2021-08-09 14:07:00#Alta#Gabriel Huber#Chat#CUSTOMER-3626#Winston#Bug#Reports#Profitability Calculation  / Reprocessing#Misael Nascimento CEA#Misael Nascimento#6580540007#5601535130.0
511094077#Cálculo de Rentabilidade / Reprocessamento  -  FUTUROS DE ÍNDICE - Erro na rentabilidade | V10#Closed#2021-08-11 15:53:00#Alta#Mayra Rodrigues#Chat#CUSTOMER-3659#Winston#Bug#Reports#Profitability Calculation  / Reprocessing#V10 Investimentos#V10 Investimentos#5203700411#4175634813.0
591764254#Cálculo de Rentabilidade  / Reprocessamento - Rendimentos de FII não estão aparecendo | Bruno Moreira#Closed#2021-10-05 13:02:00#Baixa#Mayra Rodrigues#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#Bruno De Conti Dias Moreira#Bruno De Conti Dias Moreira#6002807813#5107723022.0
679759013#Cálculo de Rentabilidade  / Reprocessamento - Recalculo de carteira para correção de posição | Mapearte#Closed#2021-11-26 16:48:00#Média#Mayra Rodrigues#Chat##Kong#Consulta geral#Reports#Profitability Calculation  / Reprocessing#Mapearte Consultoria#Mapearte Consultoria#4305883245#1946218083.0
648237627#Cálculo de Rentabilidade  / Processamento - Erro no cálculo de rentabilidade no período no app | S&L#Closed#2021-11-08 20:10:00#Alta#Danilo Brito#Chat##Kong#Bug#Reports#Profitability Calculation  / Reprocessing#S&L Consultoria - Tiago Souza#S&L Consultoria - Tiago Souza#6019368772#5099217443.0
735428023#Cálculo de ganho/Perda no Período  -  CRI 18L0541633 -  Mês de Dezembro |#Closed#2022-01-12 16:25:00#Média#Mayra Rodrigues#Chat##Kong#Consulta geral#Financial Product#Gain Calculation / Loss in the Period#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
726008664#Cálculo de Ganho/Perda - Bug no Donut - Estratégia Renda Variável - Dashbord cliente  | Allexois#Closed#2022-01-14 16:09:00#Alta#Mayra Rodrigues#Chat#CUSTOMER-4583#Diddy#Bug#Reports#Gain Calculation / Loss in the Period#ALLEXOIS#ALLEXOIS#5130678545#3632101460.0
732143790#Cadastro Emissor - Banco Bocom | Fabiano#Closed#2022-01-19 09:50:00#Média#Mayra Rodrigues#Chat#CUSTOMER-4621#Murphy#Solicitação de recurso#Registration#Asset Registration Broker / Issuer#Mapearte Consultoria#Mapearte Consultoria#4305883245#1946218083.0
302036270#Cadastro de Ativo - WDOG21 | Vita#Closed#2021-03-01 11:53:00#Média#Danilo Brito#Chat#CUSTOMER-2193#Murphy#Consulta geral#Registration#Others Asset Registration#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
447289717#Cadastro de Ativo - Verificar Classificação ativo CAPTALYS PANORAMA FIC FIM CREDITO PRIV 23.957.096/0001-86 | Mapearte#Closed#2021-06-29 13:56:00#Média#Mayra Rodrigues#Chat#CUSTOMER-3202#Murphy#Bug#Registration#Others Asset Registration#Mapearte Consultoria#Mapearte Consultoria#4305883245#1946218083.0
408888645#Cadastro de Ativo - SPX Sentinel 2 FIC Multimercado CNPJ: 34.258.120/0001-05 | Vita#Closed#2021-06-29 17:55:00#Média#Mayra Rodrigues#Chat#CUSTOMER-2936#Murphy#Consulta geral#Registration#Others Asset Registration#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
705438369#"Cadastro de Ativo - Produto Bancários ""LIG"" ( (Letra Imobiliária Garantida) | Passer"#Waiting for fix (DEV Gorila)##Média#Mayra Rodrigues#Chat#CUSTOMER-4486#Murphy#Consulta geral#Registration#Others Asset Registration#Passer Planejamento Financeiro Pessoal#Passer Planejamento Financeiro Pessoal#4208693069#2466138388.0
376309024#Cadastro de Ativo - Opções Vencidas| Sharpe Trading#Closed#2021-04-20 16:45:00#Média#Gabriel Huber#Chat#CUSTOMER-2739#Murphy#Consulta geral#Registration#Others Asset Registration#Sharpe Trading#Sharpe Trading#5537817392#4058290013.0
372765280#Cadastro de Ativo - Opções Vencida QUALD339| Sharpe Trading#Closed#2021-04-20 16:36:00#Média#Gabriel Huber#Chat#CUSTOMER-2687#Murphy#Consulta geral#Registration#Others Asset Registration#Sharpe Trading#Sharpe Trading#5537817392#4058290013.0
373650526#Cadastro de Ativo - Opções Vencida -PRIOD108 | Sharpe Trading#Closed#2021-04-20 16:41:00#Média#Gabriel Huber#Chat#CUSTOMER-2697#Murphy#Consulta geral#Registration#Others Asset Registration#Sharpe Trading#Sharpe Trading#5537817392#4058290013.0
297610029#Cadastro de Ativo - Opção PETRL200 | Vêneto#Closed#2021-03-02 10:37:00#Média#Danilo Brito#Chat#CUSTOMER-2114#Murphy#Consulta geral#Registration#Others Asset Registration#Vêneto Family Office##5008084980#
297750180#Cadastro de Ativo - Opção PETRL155 | Vêneto#Closed#2021-03-02 10:37:00#Média#Danilo Brito#Chat#CUSTOMER-2113#Murphy#Consulta geral#Registration#Others Asset Registration#Vêneto Family Office#Vêneto Family Office#5008084980#3602594113.0
297601493#Cadastro de Ativo - Opção BBDCL263 | Vêneto#Closed#2021-03-02 10:38:00#Média#Danilo Brito#Chat#CUSTOMER-2112#Murphy#Consulta geral#Registration#Others Asset Registration#Vêneto Family Office#Vêneto Family Office#5008084980#3602594113.0
253632359#Cadastro de Ativo - Offshores | Passer#Closed#2020-12-02 14:26:00#Média#Silas Figueiredo (Deactivated User)#Chat#CUSTOMER-1415#Murphy#Consulta geral#Registration#Offshore Registation#Nusa Educar#Nusa Educar#4022777043#2777738778.0
256853547#Cadastro de Ativo - Offshore: DIS (Disney) | Nusa Educar#Closed#2020-12-14 11:55:00#Média#Mayra Rodrigues#Chat#CUSTOMER-1569#Murphy#Consulta geral#Registration#Offshore Registation#Nusa Educar#Nusa Educar#4022777043#2777738778.0
516488464#Cadastro de Ativo - Offshore RIOCAN REAL ESTTE INVST TR (REI.UN) | Nusa Educar#Canceled#2021-08-12 11:40:00#Alta#Gabriel Huber#Chat##Kong#Consulta geral#Registration#Offshore Registation#Nusa Educar#Nusa Educar#4022777043#2777738778.0
380522880#Cadastro de Ativo - Offshore PAYC | Bruno Longuinho#Closed#2021-04-19 17:39:00#Média#Danilo Brito#Chat##Murphy#Consulta geral#Registration#Offshore Registation#Bruno Longuinho#Bruno Longuinho#6019368845#4712527500.0
241283941#Cadastro de Ativo - Offshore NYSEAMERICAN: MAG | Múltiplos#Closed#2020-11-19 12:03:00#Média#Mayra Rodrigues#Chat#CUSTOMER-1345#Murphy#Consulta geral#Registration#Offshore Registation#Múltiplos Investimentos##3924192736#
377465602#Cadastro de Ativo - Offshore NXTG | Passer#Closed#2021-04-19 17:39:00#Média#Gabriel Huber#Chat#CUSTOMER-2724#Murphy#Consulta geral#Registration#Offshore Registation#Passer Planejamento Financeiro Pessoal#Passer Planejamento Financeiro Pessoal#4208693069#2466138388.0
291765211#Cadastro de Ativo - Offshore NMR| Nomeno#Closed#2021-03-01 16:02:00#Média#Mayra Rodrigues#Chat#CUSTOMER-2006#Murphy#Consulta geral#Registration#Offshore Registation#Nomeno AAI#NOMENO#5159067734#5301582372.0
516540044#Cadastro de Ativo - Offshore MOELIS & CO (MC) | Nusa Educar#Canceled#2021-08-12 11:40:00#Alta#Gabriel Huber#Chat##Kong#Consulta geral#Registration#Offshore Registation#Nusa Educar#Nusa Educar#4022777043#2777738778.0
516655887#Cadastro de Ativo - Offshore ISHARES S&P/TSX 60 INDEX ETF AIR CANADA (XIU) | Nusa Educar#Canceled#2021-08-12 11:39:00#Alta#Gabriel Huber#Chat##Kong#Consulta geral#Registration#Offshore Registation#Nusa Educar#Nusa Educar#4022777043#2777738778.0
291767506#Cadastro de Ativo - Offshore GGB | Nomeno#Closed#2021-03-01 16:02:00#Média#Mayra Rodrigues#Chat#CUSTOMER-2005#Murphy#Consulta geral#Registration#Offshore Registation#Nomeno AAI#NOMENO#5159067734#5301582372.0
257691814#Cadastro de Ativo - Offshore ENB | Nusa Educar#Closed#2020-12-11 14:31:00#Média#Mayra Rodrigues#Chat#CUSTOMER-1597#Murphy#Consulta geral#Registration#Offshore Registation#Nusa Educar#Nusa Educar#4022777043#2777738778.0
292445280#Cadastro de Ativo - Offshore DASH | Nusa Educar#Closed#2021-02-17 14:00:00#Média#Mayra Rodrigues#Chat#CUSTOMER-2017#Murphy#Consulta geral#Registration#Offshore Registation#Nusa Educar#Nusa Educar#4022777043#2777738778.0
257693486#Cadastro de Ativo - Offshore DAL | Nusa Educar#Closed#2020-12-11 14:31:00#Média#Mayra Rodrigues#Chat#CUSTOMER-1597#Murphy#Consulta geral#Registration#Offshore Registation#Nusa Educar#Nusa Educar#4022777043#2777738778.0
516488538#Cadastro de Ativo - Offshore Choice Properties Reit (CHP.UN) | Nusa Educar#Canceled#2021-08-12 11:40:00#Alta#Gabriel Huber#Chat##Kong#Consulta geral#Registration#Offshore Registation#Nusa Educar#Nusa Educar#4022777043#2777738778.0
516539764#Cadastro de Ativo - Offshore AIR CANADA (AC) | Nusa Educar#Canceled#2021-08-12 11:40:00#Alta#Gabriel Huber#Chat##Kong#Consulta geral#Registration#Offshore Registation#Nusa Educar#Nusa Educar#4022777043#2777738778.0
238282791#Cadastro de Ativo - Offshore : ticker - AZN (Astra Zeneca) | Passer#Closed#2020-11-10 18:44:00#Média#Mayra Rodrigues#Chat#CUSTOMER-1300#Murphy#Consulta geral#Registration#Offshore Registation#Passer Planejamento Financeiro Pessoal#Passer Planejamento Financeiro Pessoal#4208693069#2466138388.0
319389618#Cadastro de Ativo - Offshore - AU (Anglogold Ashanti Limited Sponsored ADR) | Passer#Closed#2021-03-26 11:54:00#Média#Mayra Rodrigues#Chat#CUSTOMER-2388#Murphy#Consulta geral#Registration#Offshore Registation#Passer Planejamento Financeiro Pessoal#Passer Planejamento Financeiro Pessoal#4208693069#2466138388.0
432417310#"Cadastro de Ativo - Offshore ""URA"" | Múltiplos"#Closed#2021-06-02 12:53:00#Média#Danilo Brito#Chat##Kong#Consulta geral#Registration#Offshore Registation#Múltiplos Investimentos#Múltiplos Investimentos#3924192736#3257581204.0
200233844#Cadastro de Ativo - NTNB Ricardo Vita | Vita#Closed#2020-10-01 13:28:00#Média#Silas Figueiredo (Deactivated User)#Chat##Murphy#Bug#Registration#Others Asset Registration#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
283113147#Cadastro de Ativo - Não tem a opção de boletar a NTN-B 15/02/2024 | Inst. Invest#Closed#2021-01-19 18:20:00#Média#Mayra Rodrigues#Chat#CUSTOMER-1889#Murphy#Consulta geral#Registration#Others Asset Registration#Instituto de Investimentos#Instituto de Investimentos#3382732361#1889531402.0
307827837#Cadastro de Ativo - MS1119A2TYY - COE MS Autocall Brasil II | Vita#Closed#2021-02-24 15:48:00#Média#Mayra Rodrigues#Chat#CUSTOMER-2269#Murphy#Consulta geral#Registration#COE Registration#Vita Investimentos#Vita Investimentos#4208200250#3304836457.0
293382278#Cadastro de Ativo - Mini Índice WINZ20 | V10#Closed#2021-02-18 12:28:00#Média#Danilo Brito#Chat#CUSTOMER-2036#Murphy#Consulta geral#Registration#Others Asset Registration#V10 Investimentos#V10 Investimentos#5203700411#4175634813.0
291149869#Cadastro de Ativo - LF | RNX#Closed#2021-01-26 14:59:00#Média#Mayra Rodrigues#Chat##Murphy#Consulta geral#Registration#Others Asset Registration#Banco RNX#Banco RNX#5097224993#3856867332.0
738079047#Cadastro de Ativo - LCA com juros Mensais 96%CDI | Mapearte#Closed#2022-02-02 13:55:00#Média#Mayra Rodrigues#Chat#CUSTOMER-4668#Murphy#Consulta geral#Registration#Others Asset Registration#Mapearte Consultoria#Mapearte Consultoria#4305883245#1946218083.0
740933788#Cadastro de Ativo - LCA com Juros Mensais 9,88 | Mapearte#Closed#2022-01-26 16:36:00#Média#Mayra Rodrigues#Chat#CUSTOMER-4682#Murphy#Consulta geral#Registration#Others Asset Registration#Mapearte Consultoria#Mapearte Consultoria#4305883245#7684280363.0
736724759#Cadastro de Ativo - LCA com juros Mensais 9,8 a.a| Mapearte#Closed#2022-01-24 10:29:00#Média#Mayra Rodrigues#Chat#CUSTOMER-4659#Murphy#Consulta geral#Registration#Others Asset Registration#Mapearte Consultoria#Mapearte Consultoria#4305883245#1946218083.0
757213587#Cadastro de Ativo - LCA com Juros Mensais 10,92% | Mapearte#Waiting for fix (DEV Gorila)##Alta#Mayra Rodrigues#Chat#CUSTOMER-4734#Kong#Consulta geral#Registration#Others Asset Registration#Mapearte Consultoria##4305883245#
407999063#Cadastro de Ativo - ITAU FLEXPR INDEX JUROS REAIS CNPJ: 40.171.101/0001-40 | Vita#Closed#2021-05-13 18:47:00#Média#Mayra Rodrigues#Chat#CUSTOMER-2925#Murphy#Consulta geral#Registration#Others Asset Registration#Vita Investimentos##4208200250#
442571812#Cadastro de Ativo - Fundos vieram com classificações divergentes | Passer#Closed#2021-06-24 15:47:00#Média#Mayra Rodrigues#Chat#MUR-1820, CUSTOMER-3132#Murphy#Bug#Registration#Others Asset Registration#Passer Planejamento Financeiro Pessoal##4208693069#
454414936#Cadastro de Ativo - Fundos vieram com classificações divergentes | Mapearte#Closed#2021-06-24 15:55:00#Média#Mayra Rodrigues#Chat#CUSTOMER-3132, MUR-1820#Murphy#Bug#Registration#Others Asset Registration#Mapearte Consultoria#Mapearte Consultoria#4305883245#1946218083.0
